trade_id,engine_group,engine,symbol,setup,side,entry_time,exit_time,risk_percent,risk_dollars,r_multiple,pre_equity,pre_drawdown_percent,pre_open_risk_total,pre_ict_open_risk,admission_reason,pnl,equity_before_exit,equity_after_exit,drawdown_after_exit
22,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-04-05 04:00:00+00:00,2013-04-05 12:00:00+00:00,0.25,12.52654016820676,-1.000000000000003,5010.616067282704,2.1962911179814872,0.15,0.0,v12_master_admitted,-12.526540168206798,5003.1001431817795,4990.573603013572,2.5875059535095732
23,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-04-05 16:00:00+00:00,2013-04-08 04:00:00+00:00,0.15,7.485860404520358,3.0,4990.573603013572,2.5875059535095732,0.0,0.0,v12_master_admitted,22.457581213561074,4990.573603013572,5013.031184227133,2.149149730300371
26,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-04-06 00:00:00+00:00,2013-04-09 12:00:00+00:00,0.15,7.485860404520358,0.0,4990.573603013572,2.5875059535095732,0.55,0.0,v12_master_admitted,0.0,5013.031184227133,5013.031184227133,2.149149730300371
24,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-04-05 20:00:00+00:00,2013-04-11 00:00:00+00:00,0.15,7.485860404520358,3.0,4990.573603013572,2.5875059535095732,0.15,0.0,v12_master_admitted,22.457581213561074,5013.031184227133,5035.488765440694,1.7107935070911684
25,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-04-05 20:00:00+00:00,2013-04-12 12:00:00+00:00,0.25,12.47643400753393,1.7243254768167766,4990.573603013572,2.5875059535095732,0.3,0.0,v12_master_admitted,21.51343301901399,5035.488765440694,5057.002198459708,1.2908663939796037
28,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-04-11 12:00:00+00:00,2013-04-12 12:00:00+00:00,0.15,7.55323314816104,-1.0000000000000138,5035.488765440694,1.7107935070911684,0.4,0.0,v12_master_admitted,-7.553233148161144,5057.002198459708,5049.448965311547,1.4383002037189636
29,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-04-11 20:00:00+00:00,2013-04-12 12:00:00+00:00,0.15,7.55323314816104,-1.0000000000000024,5035.488765440694,1.7107935070911684,0.55,0.0,v12_master_admitted,-7.553233148161059,5049.448965311547,5041.895732163386,1.5857340134583235
27,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-04-10 20:00:00+00:00,2013-04-12 20:00:00+00:00,0.15,7.5195467763407,-0.9999999999999952,5013.031184227133,2.149149730300371,0.4,0.0,v12_master_admitted,-7.519546776340665,5041.895732163386,5034.376185387046,1.7325102888628703
30,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-04-24 04:00:00+00:00,2013-04-24 12:00:00+00:00,0.25,12.585940463467614,-0.9999999999999898,5034.376185387046,1.7325102888628703,0.0,0.0,v12_master_admitted,-12.585940463467486,5034.376185387046,5021.790244923578,1.9781790131407115
31,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-05-06 04:00:00+00:00,2013-05-07 08:00:00+00:00,0.25,12.554475612308945,2.0,5021.790244923578,1.9781790131407115,0.0,0.0,v12_master_admitted,25.10895122461789,5021.790244923578,5046.899196148196,1.4880699082064117
33,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-05-09 20:00:00+00:00,2013-05-13 04:00:00+00:00,0.25,12.61724799037049,3.0,5046.899196148196,1.4880699082064117,0.15,0.0,v12_master_admitted,37.851743971111475,5046.899196148196,5084.750940119307,0.7492304325179627
32,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-05-09 20:00:00+00:00,2013-05-14 04:00:00+00:00,0.15,7.570348794222294,0.0,5046.899196148196,1.4880699082064117,0.0,0.0,v12_master_admitted,0.0,5084.750940119307,5084.750940119307,0.7492304325179627
34,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-05-10 04:00:00+00:00,2013-05-14 08:00:00+00:00,0.15,7.570348794222294,-1.0000000000000069,5046.899196148196,1.4880699082064117,0.4,0.0,v12_master_admitted,-7.570348794222347,5084.750940119307,5077.1805913250855,0.8969983276556454
37,V12,EURUSD_SWING_RETEST,EURUSD,H1_BREAKOUT_RETEST,SELL,2013-05-16 01:00:00+00:00,2013-05-16 12:00:00+00:00,0.1,5.077180591325086,-0.0,5077.1805913250855,0.8969983276556454,0.5,0.0,v12_master_admitted,-0.0,5077.1805913250855,5077.1805913250855,0.8969983276556454
35,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-05-14 20:00:00+00:00,2013-05-20 16:00:00+00:00,0.25,12.692951478312715,0.2348133824210552,5077.1805913250855,0.8969983276556454,0.0,0.0,v12_master_admitted,2.9804748695289414,5077.1805913250855,5080.161066194614,0.8388215500787428
36,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,SELL,2013-05-15 00:00:00+00:00,2013-05-21 00:00:00+00:00,0.25,12.692951478312715,1.0004834832843423,5077.1805913250855,0.8969983276556454,0.25,0.0,v12_master_admitted,12.699088308181446,5080.161066194614,5092.860154502796,0.5909442592860357
38,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-05-21 04:00:00+00:00,2013-05-21 12:00:00+00:00,0.25,12.73215038625699,-1.000000000000003,5092.860154502796,0.5909442592860357,0.0,0.0,v12_master_admitted,-12.732150386257029,5092.860154502796,5080.128004116539,0.8394668986378162
41,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2013-05-22 08:00:00+00:00,2013-05-22 20:00:00+00:00,0.15,7.620192006174808,-0.0,5080.128004116539,0.8394668986378162,0.45,0.0,v12_master_admitted,-0.0,5080.128004116539,5080.128004116539,0.8394668986378162
43,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-05-22 20:00:00+00:00,2013-05-23 00:00:00+00:00,0.25,12.700320010291348,-0.9999999999999992,5080.128004116539,0.8394668986378162,0.8500000000000001,0.0,v12_master_admitted,-12.700320010291337,5080.128004116539,5067.427684106247,1.0873682313912296
40,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-05-22 08:00:00+00:00,2013-05-23 04:00:00+00:00,0.25,12.700320010291348,2.0,5080.128004116539,0.8394668986378162,0.2,0.0,v12_master_admitted,25.400640020582696,5067.427684106247,5092.82832412683,0.5915655658844203
42,V12,GBPUSD_V10_PRECISION,GBPUSD,SECONDARY_12UTC_BREAKOUT,SELL,2013-05-22 12:00:00+00:00,2013-05-23 16:00:00+00:00,0.4,20.320512016466157,-0.0,5080.128004116539,0.8394668986378162,0.6,0.0,v12_master_admitted,-0.0,5092.82832412683,5092.82832412683,0.5915655658844203
39,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,SELL,2013-05-21 16:00:00+00:00,2013-05-23 20:00:00+00:00,0.2,10.160256008233079,-0.0,5080.128004116539,0.8394668986378162,0.0,0.0,v12_master_admitted,-0.0,5092.82832412683,5092.82832412683,0.5915655658844203
44,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-05-24 04:00:00+00:00,2013-05-29 12:00:00+00:00,0.25,12.732070810317076,1.2817359353567992,5092.82832412683,0.5915655658844203,0.0,0.0,v12_master_admitted,16.319152689090757,5092.82832412683,5109.1474768159205,0.27302715915500964
45,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-06-05 04:00:00+00:00,2013-06-06 04:00:00+00:00,0.25,12.7728686920398,2.0,5109.1474768159205,0.27302715915500964,0.0,0.0,v12_master_admitted,25.5457373840796,5109.1474768159205,5134.6932142000005,0.0
46,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-06-07 04:00:00+00:00,2013-06-11 12:00:00+00:00,0.25,12.836733035500002,2.0,5134.6932142000005,0.0,0.0,0.0,v12_master_admitted,25.673466071000004,5134.6932142000005,5160.366680271,0.0
47,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-06-12 08:00:00+00:00,2013-06-12 12:00:00+00:00,0.25,12.9009167006775,-1.000000000000006,5160.366680271,0.0,0.0,0.0,v12_master_admitted,-12.900916700677579,5160.366680271,5147.465763570322,0.25000000000000877
48,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2013-06-13 20:00:00+00:00,2013-06-14 12:00:00+00:00,0.15,7.721198645355483,-1.0000000000000202,5147.465763570322,0.25000000000000877,0.0,0.0,v12_master_admitted,-7.721198645355639,5147.465763570322,5139.744564924967,0.39962500000001483
49,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-06-28 04:00:00+00:00,2013-07-01 12:00:00+00:00,0.25,12.849361412312417,0.3657211719177788,5139.744564924967,0.39962500000001483,0.0,0.0,v12_master_admitted,4.699283514105983,5139.744564924967,5144.443848439073,0.30856008532888207
50,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-07-02 04:00:00+00:00,2013-07-03 08:00:00+00:00,0.25,12.861109621097683,2.0,5144.443848439073,0.30856008532888207,0.0,0.0,v12_master_admitted,25.722219242195365,5144.443848439073,5170.166067681268,0.0
51,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,SELL,2013-07-04 16:00:00+00:00,2013-07-09 16:00:00+00:00,0.5,25.85083033840634,3.0,5170.166067681268,0.0,0.0,0.0,v12_master_admitted,77.55249101521902,5170.166067681268,5247.718558696487,0.0
52,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-07-05 16:00:00+00:00,2013-07-10 08:00:00+00:00,0.25,12.92541516920317,-0.9999999999999932,5170.166067681268,0.0,0.5,0.0,v12_master_admitted,-12.925415169203083,5247.718558696487,5234.793143527284,0.2463054187192087
53,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-07-20 00:00:00+00:00,2013-07-22 04:00:00+00:00,0.15,7.852189715290925,-0.9999999999999856,5234.793143527284,0.2463054187192087,0.0,0.0,v12_master_admitted,-7.8521897152908116,5234.793143527284,5226.9409538119935,0.39593596059112135
54,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,SELL,2013-07-31 16:00:00+00:00,2013-08-01 00:00:00+00:00,0.5,26.13470476905997,-0.9999999999999984,5226.9409538119935,0.39593596059112135,0.0,0.0,v12_master_admitted,-26.13470476905993,5226.9409538119935,5200.806249042934,0.8939562807881604
55,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,SELL,2013-08-01 20:00:00+00:00,2013-08-02 16:00:00+00:00,0.15,7.801209373564401,-1.000000000000012,5200.806249042934,0.8939562807881604,0.0,0.0,v12_master_admitted,-7.801209373564494,5200.806249042934,5193.00503966937,1.042615346366975
56,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2013-08-08 08:00:00+00:00,2013-08-09 04:00:00+00:00,0.25,12.982512599173424,-1.0000000000000016,5193.00503966937,1.042615346366975,0.0,0.0,v12_master_admitted,-12.982512599173443,5193.00503966937,5180.022527070196,1.2900088080010645
57,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,BUY,2013-08-08 20:00:00+00:00,2013-08-09 20:00:00+00:00,0.25,12.982512599173424,-1.000000000000026,5193.00503966937,1.042615346366975,0.25,0.0,v12_master_admitted,-12.982512599173761,5180.022527070196,5167.040014471022,1.537402269635154
58,V12,GBPUSD_V10_PRECISION,GBPUSD,GBPUSD_SWING_V5_PULLBACK_ADDON,BUY,2013-08-14 16:00:00+00:00,2013-08-15 16:00:00+00:00,0.4,20.668160057884087,0.0,5167.040014471022,1.537402269635154,0.0,0.0,v12_master_admitted,0.0,5167.040014471022,5167.040014471022,1.537402269635154
59,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-08-27 04:00:00+00:00,2013-08-29 04:00:00+00:00,0.25,12.917600036177555,0.3980371621279193,5167.040014471022,1.537402269635154,0.0,0.0,v12_master_admitted,5.141684859903622,5167.040014471022,5172.181699330926,1.4394228371943079
62,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-09-10 16:00:00+00:00,2013-09-12 00:00:00+00:00,0.25,12.930454248327315,-0.9999999999999932,5172.181699330926,1.4394228371943079,0.3,0.0,v12_master_admitted,-12.930454248327228,5172.181699330926,5159.251245082599,1.685824280101314
63,V12,EURUSD_SWING_RETEST,EURUSD,H1_BREAKOUT_RETEST,BUY,2013-09-12 10:00:00+00:00,2013-09-12 11:00:00+00:00,0.1,5.1592512450826,-0.9999999999999772,5159.251245082599,1.685824280101314,0.3,0.0,v12_master_admitted,-5.159251245082483,5159.251245082599,5154.091993837516,1.7841384558212108
61,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-09-10 12:00:00+00:00,2013-09-12 12:00:00+00:00,0.15,7.758272548996389,0.0,5172.181699330926,1.4394228371943079,0.15,0.0,v12_master_admitted,0.0,5154.091993837516,5154.091993837516,1.7841384558212108
60,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2013-09-10 08:00:00+00:00,2013-09-16 04:00:00+00:00,0.15,7.758272548996389,4.0,5172.181699330926,1.4394228371943079,0.0,0.0,v12_master_admitted,31.033090195985555,5154.091993837516,5185.125084033502,1.1927749928443678
64,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,BUY,2013-09-13 16:00:00+00:00,2013-09-19 00:00:00+00:00,0.5,25.77045996918758,3.0,5154.091993837516,1.7841384558212108,0.15,0.0,v12_master_admitted,77.31137990756274,5185.125084033502,5262.436463941065,0.0
65,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,BUY,2013-09-16 04:00:00+00:00,2013-09-19 00:00:00+00:00,0.25,12.962812710083757,3.0,5185.125084033502,1.1927749928443678,0.5,0.0,v12_master_admitted,38.888438130251274,5262.436463941065,5301.3249020713165,0.0
66,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2013-09-18 20:00:00+00:00,2013-09-19 00:00:00+00:00,0.15,7.777687626050254,4.0,5185.125084033502,1.1927749928443678,0.75,0.0,v12_master_admitted,31.110750504201015,5301.3249020713165,5332.435652575517,0.0
70,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-09-19 16:00:00+00:00,2013-09-20 00:00:00+00:00,0.15,7.998653478863276,-1.0000000000000075,5332.435652575517,0.0,0.55,0.0,v12_master_admitted,-7.9986534788633366,5332.435652575517,5324.436999096654,0.14999999999999786
67,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,BUY,2013-09-19 00:00:00+00:00,2013-09-20 16:00:00+00:00,0.25,13.331089131438794,0.0,5332.435652575517,0.0,0.0,0.0,v12_master_admitted,0.0,5324.436999096654,5324.436999096654,0.14999999999999786
69,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-09-19 12:00:00+00:00,2013-09-21 00:00:00+00:00,0.15,7.998653478863276,0.0,5332.435652575517,0.0,0.4,0.0,v12_master_admitted,0.0,5324.436999096654,5324.436999096654,0.14999999999999786
68,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-09-19 08:00:00+00:00,2013-09-23 12:00:00+00:00,0.15,7.998653478863276,0.0,5332.435652575517,0.0,0.25,0.0,v12_master_admitted,0.0,5324.436999096654,5324.436999096654,0.14999999999999786
71,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2013-09-23 04:00:00+00:00,2013-09-24 12:00:00+00:00,0.25,13.311092497741635,-1.0000000000000058,5324.436999096654,0.14999999999999786,0.15,0.0,v12_master_admitted,-13.311092497741711,5324.436999096654,5311.1259065989125,0.3996250000000011
72,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2013-10-02 12:00:00+00:00,2013-10-03 20:00:00+00:00,0.15,7.966688859898369,-0.9999999999999876,5311.1259065989125,0.3996250000000011,0.0,0.0,v12_master_admitted,-7.9666888598982695,5311.1259065989125,5303.159217739014,0.5490255625000049
73,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,BUY,2013-10-02 16:00:00+00:00,2013-10-04 16:00:00+00:00,0.25,13.277814766497281,0.0,5311.1259065989125,0.3996250000000011,0.15,0.0,v12_master_admitted,0.0,5303.159217739014,5303.159217739014,0.5490255625000049
74,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2013-10-03 04:00:00+00:00,2013-10-07 12:00:00+00:00,0.25,13.277814766497281,0.0045243038017874,5311.1259065989125,0.3996250000000011,0.4,0.0,v12_master_admitted,0.06007286782749253,5303.159217739014,5303.219290606841,0.5478990066118281
75,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2013-10-08 00:00:00+00:00,2013-10-08 12:00:00+00:00,0.25,13.258048226517102,-1.000000000000013,5303.219290606841,0.5478990066118281,0.0,0.0,v12_master_admitted,-13.258048226517277,5303.219290606841,5289.961242380324,0.7965292590953065
76,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2013-10-08 08:00:00+00:00,2013-10-08 20:00:00+00:00,0.25,13.258048226517102,0.0,5303.219290606841,0.5478990066118281,0.25,0.0,v12_master_admitted,0.0,5289.961242380324,5289.961242380324,0.7965292590953065
77,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2013-10-09 08:00:00+00:00,2013-10-10 08:00:00+00:00,0.25,13.224903105950808,0.0,5289.961242380324,0.7965292590953065,0.0,0.0,v12_master_admitted,0.0,5289.961242380324,5289.961242380324,0.7965292590953065
78,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2013-10-11 04:00:00+00:00,2013-10-14 04:00:00+00:00,0.25,13.224903105950808,-1.000000000000008,5289.961242380324,0.7965292590953065,0.0,0.0,v12_master_admitted,-13.224903105950915,5289.961242380324,5276.736339274373,1.0445379359475708
79,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2013-10-14 08:00:00+00:00,2013-10-15 12:00:00+00:00,0.25,13.191840848185931,2.0,5276.736339274373,1.0445379359475708,0.0,0.0,v12_master_admitted,26.383681696371863,5276.736339274373,5303.120020970745,0.5497606256273032
80,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2013-10-17 08:00:00+00:00,2013-10-17 16:00:00+00:00,0.25,13.257800052426862,2.0,5303.120020970745,0.5497606256273032,0.0,0.0,v12_master_admitted,26.515600104853725,5303.120020970745,5329.6356210755985,0.05250942875544306
81,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,BUY,2013-10-18 12:00:00+00:00,2013-10-21 16:00:00+00:00,0.25,13.324089052688997,-1.0000000000000355,5329.6356210755985,0.05250942875544306,0.0,0.0,v12_master_admitted,-13.32408905268947,5329.6356210755985,5316.311532022909,0.3023781551835637
82,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2013-10-21 08:00:00+00:00,2013-10-22 08:00:00+00:00,0.15,7.9944534316133975,-1.0000000000000084,5329.6356210755985,0.05250942875544306,0.25,0.0,v12_master_admitted,-7.994453431613465,5316.311532022909,5308.317078591295,0.452299391040436
83,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2013-10-23 04:00:00+00:00,2013-10-23 12:00:00+00:00,0.15,7.962475617886943,-0.9999999999999826,5308.317078591295,0.452299391040436,0.0,0.0,v12_master_admitted,-7.962475617886804,5308.317078591295,5300.354602973409,0.6016209419538654
85,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,BUY,2013-10-24 04:00:00+00:00,2013-10-24 12:00:00+00:00,0.25,13.250886507433522,-1.0000000000000082,5300.354602973409,0.6016209419538654,0.25,0.0,v12_master_admitted,-13.25088650743363,5300.354602973409,5287.103716465976,0.8501168895989761
84,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,SELL,2013-10-23 08:00:00+00:00,2013-10-29 16:00:00+00:00,0.25,13.270792696478239,-1.0000000000000029,5308.317078591295,0.452299391040436,0.15,0.0,v12_master_admitted,-13.270792696478278,5287.103716465976,5273.832923769497,1.0989861411213813
86,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-11-06 16:00:00+00:00,2013-11-07 16:00:00+00:00,0.15,7.9107493856542455,-0.9999999999999788,5273.832923769497,1.0989861411213813,0.0,0.0,v12_master_admitted,-7.910749385654078,5273.832923769497,5265.9221743838425,1.2473376619097043
87,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-11-12 04:00:00+00:00,2013-11-18 12:00:00+00:00,0.15,7.898883261575763,0.5959183309146426,5265.9221743838425,1.2473376619097043,0.0,0.0,v12_master_admitted,4.707089329327838,5265.9221743838425,5270.62926371317,1.1590648793388714
89,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2013-11-18 08:00:00+00:00,2013-11-19 16:00:00+00:00,0.15,7.898883261575763,-0.9999999999999832,5265.9221743838425,1.2473376619097043,0.65,0.0,v12_master_admitted,-7.898883261575631,5270.62926371317,5262.730380451594,1.3071938728460106
90,V12,EURUSD_SWING_CORE,EURUSD,H4_DONCHIAN_BREAKOUT,BUY,2013-11-20 04:00:00+00:00,2013-11-20 20:00:00+00:00,0.25,13.156825951128985,-1.0000000000000109,5262.730380451594,1.3071938728460106,0.5,0.0,v12_master_admitted,-13.156825951129129,5262.730380451594,5249.5735545004645,1.5539258881639069
88,V12,GBPUSD_V10_PRECISION,GBPUSD,PRIMARY_16UTC_BREAKOUT,BUY,2013-11-14 16:00:00+00:00,2013-11-21 08:00:00+00:00,0.5,26.32961087191921,0.0029608598028348,5265.9221743838425,1.2473376619097043,0.15,0.0,v12_master_admitted,0.07795828645494772,5249.5735545004645,5249.65151278692,1.552463924222203
91,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-11-21 08:00:00+00:00,2013-11-22 04:00:00+00:00,0.15,7.874477269180379,3.0,5249.65151278692,1.552463924222203,0.0,0.0,v12_master_admitted,23.623431807541138,5249.65151278692,5273.274944594461,1.109450011881201
93,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-11-21 12:00:00+00:00,2013-11-23 00:00:00+00:00,0.15,7.874477269180379,3.0,5249.65151278692,1.552463924222203,0.3,0.0,v12_master_admitted,23.623431807541138,5273.274944594461,5296.898376402002,0.666436099540199
94,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-11-21 16:00:00+00:00,2013-11-25 04:00:00+00:00,0.15,7.874477269180379,3.0,5249.65151278692,1.552463924222203,0.44999999999999996,0.0,v12_master_admitted,23.623431807541138,5296.898376402002,5320.521808209543,0.2234221871991971
95,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-11-21 20:00:00+00:00,2013-11-25 04:00:00+00:00,0.15,7.874477269180379,3.0,5249.65151278692,1.552463924222203,0.6,0.0,v12_master_admitted,23.623431807541138,5320.521808209543,5344.145240017085,0.0
97,V12,GBPJPY_SWING_CORE,GBPJPY,H4_DONCHIAN_BREAKOUT,BUY,2013-11-23 00:00:00+00:00,2013-11-25 16:00:00+00:00,0.15,7.9453475646030025,0.0,5296.898376402002,0.666436099540199,0.6,0.0,v12_master_admitted,0.0,5344.145240017085,5344.145240017085,0.0
96,V12,GBPUSD_SWING_RETEST,GBPUSD,H4_BREAKOUT_RETEST,BUY,2013-11-22 16:00:00+00:00,2013-11-25 20:00:00+00:00,0.15,7.909912416891691,-1.0000000000000224,5273.274944594461,1.109450011881201,0.6,0.0,v12_master_admitted,-7.909912416891869,5344.145240017085,5336.235327600193,0.14801080550097928
92,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-11-21 08:00:00+00:00,2013-11-26 20:00:00+00:00,0.15,7.874477269180379,1.1922307929903893,5249.65151278692,1.552463924222203,0.15,0.0,v12_master_admitted,9.388194279019718,5336.235327600193,5345.623521879213,0.0
99,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-11-27 16:00:00+00:00,2013-11-29 12:00:00+00:00,0.25,13.36405880469803,0.0,5345.623521879213,0.0,0.4,0.0,v12_master_admitted,0.0,5345.623521879213,5345.623521879213,0.0
98,V12,GBPUSD_V10_PRECISION,GBPUSD,GBPUSD_SWING_V5_PULLBACK_ADDON,BUY,2013-11-27 12:00:00+00:00,2013-12-02 04:00:00+00:00,0.4,21.382494087516854,2.5,5345.623521879213,0.0,0.0,0.0,v12_master_admitted,53.45623521879213,5345.623521879213,5399.079757098005,0.0
100,V12,USDJPY_SAFE_HAVEN_BREAKOUT,USDJPY,D1_H4_40BAR_BREAKOUT,BUY,2013-12-02 12:00:00+00:00,2013-12-03 12:00:00+00:00,0.25,13.497699392745012,0.0,5399.079757098005,0.0,0.0,0.0,v12_master_admitted,0.0,5399.079757098005,5399.079757098005,0.0
101,V12,AUDUSD_TREND_PULLBACK,AUDUSD,D1_H4_EMA_PULLBACK_04_08UTC,SELL,2013-12-03 04:00:00+00:00,2013-12-03 16:00:00+00:00,0.25,13.497699392745012,-1.0000000000000009,5399.079757098005,0.0,0.25,0.0,v12_master_admitted,-13.497699392745025,5399.079757098005,5385.58205770526,0.2499999999999967
